SurveyCode,Year,Survey,SurveyRep,Date,Station,TimeStart,TowDuration,Index,Region,RegionFlaSH,Depth,ECSurfacePreTow,ECBottomPreTow,TempSurf,Secchi,Chl-a,TotalMeter,Volume,Acanthomysis aspera ,Acanthomysis hwanhaiensis,Alienacanthomysis macropsis,Deltamysis holmquistae,Hyperacanthomysis longirostris,Neomysis kadiakensis,Neomysis mercedis,Unidentified mysid
19720402,1972,4,2,4/21/1972,NZ032,,10.0,1,SuiMar,Other,,5412,,16.3,19,,3030,57.27,0,0,0,0,0,0,39.33650708,0
19720402,1972,4,2,4/24/1972,NZ033,,10.0,0,SuiMar,Other,,3301,,16.4,15,,3140,59.35,0,0,0,0,0,0,27.69951676,0
19720402,1972,4,2,4/24/1972,NZ034,,10.0,0,SuiMar,Other,,2256,,16.0,17,,2240,42.34,0,0,0,0,0,0,24.64751838,0
19720402,1972,4,2,4/21/1972,NZ036,,10.0,0,SuiBay,Other,,5698,,14.7,22,,3390,64.07,0,0,0,0,0,0,8.048679783,0
19720402,1972,4,2,4/21/1972,NZ038,,10.0,0,SuiBay,Other,,6402,,15.0,22,,3010,56.89,0,0,0,0,0,0,19.90608182,0
19720402,1972,4,2,4/21/1972,NZ040,,10.0,0,SuiBay,Other,,3652,,15.3,20,,3480,65.77,0,0,0,0,0,0,8.051487327,0
19720402,1972,4,2,4/24/1972,NZ042,,10.0,1,SuiBay,Other,,14322,,15.5,44,,3590,67.85,0,0,0,0,0,0,2.581206781,0
19720402,1972,4,2,4/24/1972,NZ044,,10.0,0,SuiBay,Other,,13398,,15.4,33,,3330,62.94,0,0,0,0,0,0,11.90582775,0
19720402,1972,4,2,4/24/1972,NZ046,,10.0,0,SuiBay,Other,,11825,,15.5,31,,3210,60.67,0,0,0,0,0,0,8.432304044,0
19720402,1972,4,2,4/24/1972,NZ048,,10.0,1,SuiBay,Other,,6182,,16.0,26,,2650,50.09,0,0,0,0,0,0,8.465079817,0
19720402,1972,4,2,4/24/1972,NZ050,,10.0,0,SuiBay,Other,,4114,,15.8,25,,3100,58.59,0,0,0,0,0,0,6.602985907,0
19720402,1972,4,2,4/24/1972,NZ052,,10.0,0,SuiBay,Other,,4054,,16.1,23,,3250,61.43,0,0,0,0,0,0,20.00133535,0
19720402,1972,4,2,4/24/1972,NZ054,,10.0,1,SuiBay,Other,,4488,,15.9,22,,3170,59.91,0,0,0,0,0,0,14.41292408,0
19720402,1972,4,2,4/24/1972,NZ056,,10.0,0,WestDel,Other,,3234,,15.7,26,,2410,45.55,0,0,0,0,0,0,52.15402626,0
19720402,1972,4,2,4/24/1972,NZ058,,10.0,0,WestDel,Other,,2662,,15.8,26,,3310,62.56,0,0,0,0,0,0,3.226496799,0
19720402,1972,4,2,4/20/1972,NZ060,,10.0,1,WestDel,Other,,1190,,14.9,28,,3040,57.46,0,0,0,0,0,0,29.86811739,0
19720402,1972,4,2,4/20/1972,NZ062,,10.0,0,WestDel,Other,,847,,15.4,32,,2660,50.27,0,0,0,0,0,0,135.6731268,0
19720402,1972,4,2,4/21/1972,NZ064,,10.0,1,SacR,Other,,237,,14.3,32,,2660,50.27,0,0,0,0,0,0,92.9000561,0
19720402,1972,4,2,4/21/1972,NZ066,,10.0,0,SacR,Other,,153,,13.7,37,,2780,52.54,0,0,0,0,0,0,44.68165831,0
19720402,1972,4,2,4/21/1972,NZ068,,10.0,0,SacR,Other,,152,,13.8,34,,2750,51.98,0,0,0,0,0,0,17.21979712,0
19720402,1972,4,2,4/20/1972,NZ072,,10.0,0,SJR,Other,,1082,,14.8,28,,3060,57.83,0,0,0,0,0,0,9.579315911,0
19720402,1972,4,2,4/20/1972,NZ074,,10.0,1,SJR,Other,,858,,14.8,34,,1620,30.62,0,0,0,0,0,0,57.3050548,0
19720402,1972,4,2,4/20/1972,NZ076,,10.0,0,SJR,Other,,583,,14.8,32,,1280,24.19,0,0,0,0,0,0,22.14541151,0
19720402,1972,4,2,4/20/1972,NZ078,,10.0,0,SJR,Other,,299,,14.2,37,,2170,41.01,0,0,0,0,0,0,2.367855737,0
19720402,1972,4,2,4/19/1972,NZ080,,10.0,1,SJR,Other,,272,,13.9,38,,1940,36.67,0,0,0,0,0,0,4.356125484,0
19720402,1972,4,2,4/19/1972,NZ082,,10.0,0,SJR,Other,,222,,13.8,39,,2810,53.11,0,0,0,0,0,0,4.814206369,0
19720402,1972,4,2,4/19/1972,NZ084,,10.0,0,SJR,Other,,161,,13.8,40,,1560,29.48,0,0,0,0,0,0,7.038605948,0
19720402,1972,4,2,4/19/1972,NZ086,,10.0,1,SJR,Other,,1496,,13.6,44,,3060,57.83,0,0,0,0,0,0,13.41651938,0
19720402,1972,4,2,4/19/1972,NZ088,,10.0,0,SJR,Other,,167,,13.8,33,,1760,33.26,0,0,0,0,0,0,24.23089985,0
19720402,1972,4,2,4/19/1972,NZ090,,10.0,0,EastDel,Other,,286,,13.8,33,,2140,40.45,0,0,0,0,0,0,36.04593215,0
19720402,1972,4,2,4/19/1972,NZ092,,10.0,1,EastDel,Other,,561,,15.9,37,,2940,55.57,0,0,0,0,0,0,53.8836819,0
19720402,1972,4,2,4/19/1972,NZ098,,10.0,0,SoDel,Other,,2568,,14.3,29,,2320,43.85,0,0,0,0,0,0,1.289508821,0
19720402,1972,4,2,4/19/1972,NZ104,,10.0,0,SJR,Other,,248,,14.0,36,,2630,49.71,0,0,0,0,0,0,6.130610571,0
19720402,1972,4,2,4/20/1972,NZD11,,10.0,0,WestDel,Other,,572,,16.2,39,,2400,45.36,0,0,0,0,0,0,4.515874272,0
19720402,1972,4,2,4/20/1972,NZD14,,10.0,0,SJR,Other,,246,,14.0,35,,3010,56.89,0,0,0,0,0,0,0.12878351,0
19720402,1972,4,2,4/19/1972,NZD15,,10.0,0,SJR,Other,,277,,14.2,38,,2220,41.96,0,0,0,0,0,0,4.812673815,0
19720402,1972,4,2,4/19/1972,NZD19,,10.0,0,SoDel,Other,,169,,13.1,35,,2710,51.22,0,0,0,0,0,0,1.06789776,0
19720402,1972,4,2,4/20/1972,NZD28,,10.0,1,SoDel,Other,,235,,13.9,27,,1510,28.54,0,0,0,0,0,0,8.750139231,0
19720501,1972,5,1,5/7/1972,NZ020,,10.0,0,SuiBay,Other,,18954,,15.3,57,,3350,63.32,0,0,0,0,0,0,3.211911003,0
19720501,1972,5,1,5/7/1972,NZ022,,10.0,0,SuiBay,Other,,17550,,15.5,57,,3350,63.32,0,0,0,0,0,0,1.477828911,0
19720501,1972,5,1,5/7/1972,NZ024,,10.0,0,SuiBay,Other,,14724,,15.6,34,,2870,54.24,0,0,0,0,0,0,2.088749413,0
19720501,1972,5,1,5/7/1972,NZ028,,10.0,1,SuiBay,Other,,12168,,15.6,35,,2980,56.32,0,0,0,0,0,0,0.007683588,0
19720501,1972,5,1,5/7/1972,NZ030,,10.0,0,SuiBay,Other,,12402,,15.4,31,,2760,52.16,0,0,0,0,0,0,0.036316568,0
19720501,1972,5,1,5/7/1972,NZ032,,10.0,1,SuiMar,Other,,7102,,17.2,26,,3360,63.50,0,0,0,0,0,0,40.51961175,0
19720501,1972,5,1,5/9/1972,NZ033,,10.0,0,SuiMar,Other,,4320,,17.4,15,,3060,57.83,0,0,0,0,0,0,33.78714692,0
19720501,1972,5,1,5/9/1972,NZ034,,10.0,0,SuiMar,Other,,4329,,17.1,20,,2860,54.05,0,0,0,0,0,0,5.339975401,0
19720501,1972,5,1,5/7/1972,NZ036,,10.0,0,SuiBay,Other,,8625,,15.3,20,,3220,60.86,0,0,0,0,0,0,2.158919212,0
19720501,1972,5,1,5/7/1972,NZ038,,10.0,0,SuiBay,Other,,10998,,15.6,26,,3370,63.69,0,0,0,0,0,0,7.801878142,0
19720501,1972,5,1,5/7/1972,NZ040,,10.0,0,SuiBay,Other,,7440,,16.6,23,,2460,46.49,0,0,0,0,0,0,7.563978759,0
19720501,1972,5,1,5/9/1972,NZ042,,10.0,1,SuiBay,Other,,17550,,15.8,48,,3320,62.75,0,0,0,0,0,0,0.828560478,0
19720501,1972,5,1,5/9/1972,NZ044,,10.0,0,SuiBay,Other,,16320,,16.0,37,,2820,53.30,0,0,0,0,0,0,2.842880306,0
19720501,1972,5,1,5/9/1972,NZ046,,10.0,0,SuiBay,Other,,14508,,16.1,37,,3070,58.02,0,0,0,0,0,0,4.530056459,0
19720501,1972,5,1,5/9/1972,NZ048,,10.0,1,SuiBay,Other,,11400,,17.0,21,,3150,59.54,0,0,0,0,0,0,3.776560345,0
19720501,1972,5,1,5/9/1972,NZ050,,10.0,0,SuiBay,Other,,9625,,16.4,26,,3260,61.61,0,0,0,0,0,0,5.872706837,0
19720501,1972,5,1,5/9/1972,NZ052,,10.0,0,SuiBay,Other,,6160,,17.1,22,,2960,55.94,0,0,0,0,0,0,22.99809653,0
19720501,1972,5,1,5/9/1972,NZ054,,10.0,1,SuiBay,Other,,6654,,16.7,23,,2700,51.03,0,0,0,0,0,0,26.52358596,0
19720501,1972,5,1,5/9/1972,NZ056,,10.0,0,WestDel,Other,,5520,,16.6,24,,1670,31.56,0,0,0,0,0,0,68.46096354,0
19720501,1972,5,1,5/9/1972,NZ058,,10.0,0,WestDel,Other,,4563,,16.8,24,,2800,52.92,0,0,0,0,0,0,12.83489252,0
19720501,1972,5,1,5/5/1972,NZ060,,10.0,1,WestDel,Other,,4914,,17.3,39,,3350,63.32,0,0,0,0,0,0,3.92610075,0
19720501,1972,5,1,5/5/1972,NZ062,,10.0,0,WestDel,Other,,2866,,17.1,40,,2940,55.57,0,0,0,0,0,0,46.28070193,0
19720501,1972,5,1,5/5/1972,NZ064,,10.0,1,SacR,Other,,1228,,16.7,41,,2460,46.49,0,0,0,0,0,0,66.00175442,0
19720501,1972,5,1,5/5/1972,NZ066,,10.0,0,SacR,Other,,239,,16.6,52,,2810,53.11,0,0,0,0,0,0,30.05271782,0
19720501,1972,5,1,5/5/1972,NZ068,,10.0,0,SacR,Other,,193,,16.8,47,,2560,48.38,0,0,0,0,0,0,52.81945725,0
19720501,1972,5,1,5/5/1972,NZ072,,10.0,0,SJR,Other,,4140,,17.2,40,,3080,58.21,0,0,0,0,0,0,8.150665197,0
19720501,1972,5,1,5/5/1972,NZ074,,10.0,1,SJR,Other,,2249,,17.4,46,,2730,51.60,0,0,0,0,0,0,23.48635985,0
19720501,1972,5,1,5/5/1972,NZ076,,10.0,0,SJR,Other,,1760,,17.8,44,,1670,31.56,0,0,0,0,0,0,8.514506754,0
19720501,1972,5,1,5/3/1972,NZ078,,10.0,0,SJR,Other,,1242,,18.2,54,,3100,58.59,0,0,0,0,0,0,6.047084514,0
19720501,1972,5,1,5/3/1972,NZ080,,10.0,1,SJR,Other,,924,,17.8,65,,2740,51.79,0,0,0,0,0,0,0.176068019,0
19720501,1972,5,1,5/3/1972,NZ082,,10.0,0,SJR,Other,,365,,17.2,76,,3270,61.80,0,0,0,0,0,0,0.894819613,0
19720501,1972,5,1,5/3/1972,NZ084,,10.0,0,SJR,Other,,252,,17.1,62,,2520,47.63,0,0,0,0,0,0,22.0874196,0
19720501,1972,5,1,5/3/1972,NZ086,,10.0,1,SJR,Other,,176,,16.8,66,,2800,52.92,0,0,0,0,0,0,5.819751299,0
19720501,1972,5,1,5/3/1972,NZ088,,10.0,0,SJR,Other,,158,,17.2,41,,1430,27.03,0,0,0,0,0,0,12.09894321,0
19720501,1972,5,1,5/3/1972,NZ090,,10.0,0,EastDel,Other,,172,,17.8,44,,2400,45.36,0,0,0,0,0,0,6.960075183,0
19720501,1972,5,1,5/3/1972,NZ092,,10.0,1,EastDel,Other,,345,,18.0,35,,2980,56.32,0,0,0,0,0,0,30.98287645,0
19720501,1972,5,1,5/3/1972,NZ098,,10.0,0,SoDel,Other,,198,,18.0,34,,2510,47.44,0,0,0,0,0,0,4.764403468,0
19720501,1972,5,1,5/3/1972,NZ104,,10.0,0,SJR,Other,,920,,17.9,69,,2960,55.94,0,0,0,0,0,0,0.180660503,0
19720501,1972,5,1,5/5/1972,NZD11,,10.0,0,WestDel,Other,,2712,,16.8,34,,2400,45.36,0,0,0,0,0,0,6.183955188,0
19720501,1972,5,1,5/5/1972,NZD14,,10.0,0,SJR,Other,,540,,17.7,50,,2820,53.30,0,0,0,0,0,0,0.061610982,0
19720501,1972,5,1,5/3/1972,NZD15,,10.0,0,SJR,Other,,254,,18.1,58,,2960,55.94,0,0,0,0,0,0,2.025119322,0
19720501,1972,5,1,5/5/1972,NZD19,,10.0,0,SoDel,Other,,264,,17.0,54,,2400,45.36,0,0,0,0,0,0,1.95374944,0
19720501,1972,5,1,5/3/1972,NZD28,,10.0,1,SoDel,Other,,190,,19.2,37,,1770,33.45,0,0,0,0,0,0,7.922209645,0
19720502,1972,5,2,5/21/1972,NZ020,,10.0,0,SuiBay,Other,,17712,,17.1,50,,2960,55.94,0,0,0,0,0,0,2.592697894,0
19720502,1972,5,2,5/21/1972,NZ022,,10.0,0,SuiBay,Other,,16740,,17.3,52,,3130,59.16,0,0,0,0,0,0,2.160696111,0
19720502,1972,5,2,5/21/1972,NZ024,,10.0,0,SuiBay,Other,,14256,,17.1,37,,3060,57.83,0,0,0,0,0,0,13.11754645,0
19720502,1972,5,2,5/21/1972,NZ028,,10.0,1,SuiBay,Other,,11772,,17.8,44,,2820,53.30,0,0,0,0,0,0,0.266383216,0
19720502,1972,5,2,5/21/1972,NZ030,,10.0,0,SuiBay,Other,,12960,,17.7,34,,2670,50.46,0,0,0,0,0,0,0.962599694,0
19720502,1972,5,2,5/21/1972,NZ032,,10.0,1,SuiMar,Other,,10152,,20.2,34,,2960,55.94,0,0,0,0,0,0,70.23029998,0
19720502,1972,5,2,5/23/1972,NZ033,,10.0,0,SuiMar,Other,,7776,,19.4,26,,3380,63.88,0,0,0,0,0,0,22.86840786,0
19720502,1972,5,2,5/23/1972,NZ034,,10.0,0,SuiMar,Other,,7344,,19.0,20,,2770,52.35,0,0,0,0,0,0,8.73607829,0
19720502,1972,5,2,5/21/1972,NZ036,,10.0,0,SuiBay,Other,,11664,,17.8,40,,3220,60.86,0,0,0,0,0,0,3.034604273,0
19720502,1972,5,2,5/21/1972,NZ038,,10.0,0,SuiBay,Other,,9072,,18.7,38,,2910,55.00,0,0,0,0,0,0,27.54648628,0
19720502,1972,5,2,5/21/1972,NZ040,,10.0,0,SuiBay,Other,,8208,,18.7,29,,2780,52.54,0,0,0,0,0,0,5.641369248,0
19720502,1972,5,2,5/23/1972,NZ042,,10.0,1,SuiBay,Other,,18144,,18.0,71,,3340,63.13,0,0,0,0,0,0,2.570783626,0
19720502,1972,5,2,5/23/1972,NZ044,,10.0,0,SuiBay,Other,,16416,,18.1,46,,3240,61.24,0,0,0,0,0,0,8.524464515,0
19720502,1972,5,2,5/23/1972,NZ046,,10.0,0,SuiBay,Other,,15768,,17.9,40,,3050,57.65,0,0,0,0,0,0,5.438472694,0
19720502,1972,5,2,5/23/1972,NZ048,,10.0,1,SuiBay,Other,,9072,,18.9,28,,2390,45.17,0,0,0,0,0,0,3.426382447,0
19720502,1972,5,2,5/23/1972,NZ050,,10.0,0,SuiBay,Other,,11718,,18.2,29,,2720,51.41,0,0,0,0,0,0,6.841934269,0
19720502,1972,5,2,5/23/1972,NZ052,,10.0,0,SuiBay,Other,,7236,,19.1,26,,3130,59.16,0,0,0,0,0,0,8.631645552,0
19720502,1972,5,2,5/23/1972,NZ054,,10.0,1,SuiBay,Other,,7884,,18.6,26,,3050,57.65,0,0,0,0,0,0,21.07997715,0
19720502,1972,5,2,5/23/1972,NZ056,,10.0,0,WestDel,Other,,6480,,18.6,26,,3170,59.91,0,0,0,0,0,0,62.84219023,0
19720502,1972,5,2,5/23/1972,NZ058,,10.0,0,WestDel,Other,,5400,,18.8,21,,2880,54.43,0,0,0,0,0,0,42.19703704,0
19720502,1972,5,2,5/19/1972,NZ060,,10.0,1,WestDel,Other,,4968,,19.0,31,,2870,54.24,0,0,0,0,0,0,110.8285332,0
19720502,1972,5,2,5/19/1972,NZ062,,10.0,0,WestDel,Other,,3618,,19.1,36,,2720,51.41,0,0,0,0,0,0,101.0675506,0
19720502,1972,5,2,5/19/1972,NZ064,,10.0,1,SacR,Other,,788,,19.2,33,,2620,49.52,0,0,0,0,0,0,114.2898257,0
19720502,1972,5,2,5/19/1972,NZ066,,10.0,0,SacR,Other,,367,,19.2,39,,2430,45.93,0,0,0,0,0,0,110.2583535,0
19720502,1972,5,2,5/19/1972,NZ068,,10.0,0,SacR,Other,,238,,19.4,40,,2490,47.06,0,0,0,0,0,0,4.94100656,0
19720502,1972,5,2,5/19/1972,NZ072,,10.0,0,SJR,Other,,4428,,18.9,29,,2930,55.38,0,0,0,0,0,0,2.566229069,0
19720502,1972,5,2,5/19/1972,NZ074,,10.0,1,SJR,Other,,3564,,19.2,31,,2180,41.20,0,0,0,0,0,0,90.29188978,0
19720502,1972,5,2,5/19/1972,NZ076,,10.0,0,SJR,Other,,2349,,19.1,37,,1880,35.53,0,0,0,0,0,0,40.68564508,0
19720502,1972,5,2,5/17/1972,NZ078,,10.0,0,SJR,Other,,1998,,19.7,40,,3080,58.21,0,0,0,0,0,0,4.227566232,0
19720502,1972,5,2,5/17/1972,NZ080,,10.0,1,SJR,Other,,1339,,19.4,40,,2760,52.16,0,0,0,0,0,0,8.161672959,0
19720502,1972,5,2,5/17/1972,NZ082,,10.0,0,SJR,Other,,680,,19.3,46,,3110,58.78,0,0,0,0,0,0,6.213101644,0
19720502,1972,5,2,5/17/1972,NZ084,,10.0,0,SJR,Other,,389,,19.2,44,,2960,55.94,0,0,0,0,0,0,67.81938186,0
19720502,1972,5,2,5/17/1972,NZ086,,10.0,1,SJR,Other,,254,,19.1,47,,2550,48.20,0,0,0,0,0,0,30.63975208,0
19720502,1972,5,2,5/17/1972,NZ088,,10.0,0,SJR,Other,,200,,19.3,37,,1340,25.33,0,0,0,0,0,0,10.468973,0
19720502,1972,5,2,5/17/1972,NZ090,,10.0,0,EastDel,Other,,189,,20.3,36,,1390,26.27,0,0,0,0,0,0,59.6115344,0
19720502,1972,5,2,5/17/1972,NZ092,,10.0,1,EastDel,Other,,356,,21.0,34,,2800,52.92,0,0,0,0,0,0,45.82028782,0
19720502,1972,5,2,5/17/1972,NZ098,,10.0,0,SoDel,Other,,205,,21.0,30,,1560,29.48,0,0,0,0,0,0,1.084210259,0
19720502,1972,5,2,5/17/1972,NZ104,,10.0,0,SJR,Other,,1253,,19.6,40,,2850,53.87,0,0,0,0,0,0,5.237857594,0
19720502,1972,5,2,5/19/1972,NZD11,,10.0,0,WestDel,Other,,3348,,19.3,29,,2720,51.41,0,0,0,0,0,0,20.69065257,0
19720502,1972,5,2,5/19/1972,NZD14,,10.0,0,SJR,Other,,1231,,18.9,37,,2810,53.11,0,0,0,0,0,0,0.015681385,0
19720502,1972,5,2,5/19/1972,NZD15,,10.0,0,SJR,Other,,1674,,19.7,39,,2920,55.19,0,0,0,0,0,0,2.849450146,0
19720502,1972,5,2,5/17/1972,NZD19,,10.0,0,SoDel,Other,,464,,21.0,42,,2990,56.51,0,0,0,0,0,0,0.673187665,0
19720601,1972,6,1,6/7/1972,NZ020,,10.0,0,SuiBay,Other,,24840,,18.7,69,,2900,54.81,0,0,0,0,0,0,1.83329708,0
19720601,1972,6,1,6/7/1972,NZ022,,10.0,0,SuiBay,Other,,18758,,18.8,40,,2900,54.81,0,0,0,0,0,0,3.06493401,0
19720601,1972,6,1,6/7/1972,NZ024,,10.0,0,SuiBay,Other,,16272,,19.1,27,,3290,62.18,0,0,0,0,0,0,4.915688012,0
19720601,1972,6,1,6/7/1972,NZ028,,10.0,1,SuiBay,Other,,13786,,19.5,22,,2700,51.03,0,0,0,0,0,0,2.060558134,0
19720601,1972,6,1,6/7/1972,NZ030,,10.0,0,SuiBay,Other,,14973,,19.5,21,,2610,49.33,0,0,0,0,0,0,8.319429005,0
19720601,1972,6,1,6/7/1972,NZ032,,10.0,1,SuiMar,Other,,10961,,21.4,20,,2420,45.74,0,0,0,0,0,0,61.7053576,0
19720601,1972,6,1,6/8/1972,NZ033,,10.0,0,SuiMar,Other,,8023,,20.5,19,,3110,58.78,0,0,0,0,0,0,26.08730734,0
19720601,1972,6,1,6/8/1972,NZ034,,10.0,0,SuiMar,Other,,8023,,19.7,28,,2630,49.71,0,0,0,0,0,0,3.876084844,0
19720601,1972,6,1,6/7/1972,NZ036,,10.0,0,SuiBay,Other,,15142,,19.4,32,,3320,62.75,0,0,0,0,0,0,2.069657854,0
19720601,1972,6,1,6/7/1972,NZ038,,10.0,0,SuiBay,Other,,14916,,19.3,34,,3110,58.78,0,0,0,0,0,0,2.009209106,0
19720601,1972,6,1,6/7/1972,NZ040,,10.0,0,SuiBay,Other,,11639,,19.6,27,,2570,48.57,0,0,0,0,0,0,5.486791325,0
19720601,1972,6,1,6/8/1972,NZ042,,10.0,1,SuiBay,Other,,21018,,18.6,74,,2880,54.43,0,0,0,0,0,0,0.394382919,0
19720601,1972,6,1,6/8/1972,NZ044,,10.0,0,SuiBay,Other,,18758,,18.8,34,,3140,59.35,0,0,0,0,0,0,2.299028516,0
19720601,1972,6,1,6/8/1972,NZ046,,10.0,0,SuiBay,Other,,18419,,18.8,36,,2550,48.20,0,0,0,0,0,0,2.604363722,0
19720601,1972,6,1,6/8/1972,NZ048,,10.0,1,SuiBay,Other,,11960,,19.6,26,,2530,47.82,0,0,0,0,0,0,2.661396885,0
19720601,1972,6,1,6/8/1972,NZ050,,10.0,0,SuiBay,Other,,12535,,19.2,30,,2630,49.71,0,0,0,0,0,0,8.611442278,0
19720601,1972,6,1,6/8/1972,NZ052,,10.0,0,SuiBay,Other,,9430,,19.6,24,,1590,30.05,0,0,0,0,0,0,13.34620904,0
19720601,1972,6,1,6/8/1972,NZ056,,10.0,0,WestDel,Other,,9200,,19.5,32,,870,16.44,0,0,0,0,0,0,24.25264096,0
19720601,1972,6,1,6/8/1972,NZ058,,10.0,0,WestDel,Other,,8165,,19.6,27,,2420,45.74,0,0,0,0,0,0,32.14672057,0
19720601,1972,6,1,6/6/1972,NZ060,,10.0,1,WestDel,Other,,5520,,20.6,28,,2850,53.87,0,0,0,0,0,0,62.67719995,0
19720601,1972,6,1,6/6/1972,NZ062,,10.0,0,WestDel,Other,,3324,,20.4,24,,2100,39.69,0,0,0,0,0,0,56.13953038,0
19720601,1972,6,1,6/6/1972,NZ064,,10.0,1,SacR,Other,,1760,,20.3,26,,2950,55.76,0,0,0,0,0,0,52.7677665,0
19720601,1972,6,1,6/6/1972,NZ066,,10.0,0,SacR,Other,,414,,20.5,30,,2820,53.30,0,0,0,0,0,0,10.30826265,0
19720601,1972,6,1,6/6/1972,NZ068,,10.0,0,SacR,Other,,293,,21.1,34,,3000,56.70,0,0,0,0,0,0,0.205188025,0
19720601,1972,6,1,6/6/1972,NZ072,,10.0,0,SJR,Other,,3861,,20.5,28,,1390,26.27,0,0,0,0,0,0,178.2460434,0
19720601,1972,6,1,6/6/1972,NZ074,,10.0,1,SJR,Other,,2691,,21.2,31,,1960,37.04,0,0,0,0,0,0,29.50147651,0
19720601,1972,6,1,6/6/1972,NZ076,,10.0,0,SJR,Other,,1989,,21.3,39,,2100,39.69,0,0,0,0,0,0,25.60803461,0
19720601,1972,6,1,6/5/1972,NZ078,,10.0,0,SJR,Other,,1170,,20.8,39,,2520,47.63,0,0,0,0,0,0,20.32759182,0
19720601,1972,6,1,6/5/1972,NZ080,,10.0,1,SJR,Other,,913,,20.5,33,,2250,42.53,0,0,0,0,0,0,1.662759324,0
19720601,1972,6,1,6/5/1972,NZ082,,10.0,0,SJR,Other,,585,,21.1,40,,2460,46.49,0,0,0,0,0,0,1.229957372,0
19720601,1972,6,1,6/5/1972,NZ084,,10.0,0,SJR,Other,,398,,21.3,41,,2860,54.05,0,0,0,0,0,0,1.101047458,0
19720601,1972,6,1,6/5/1972,NZ086,,10.0,1,SJR,Other,,257,,22.6,39,,3060,57.83,0,0,0,0,0,0,4.82866211,0
19720601,1972,6,1,6/5/1972,NZ088,,10.0,0,SJR,Other,,269,,23.4,27,,2810,53.11,0,0,0,0,0,0,0.891827842,0
19720601,1972,6,1,6/5/1972,NZ090,,10.0,0,EastDel,Other,,240,,25.3,36,,3030,57.27,0,0,0,0,0,0,5.310278123,0
19720601,1972,6,1,6/5/1972,NZ092,,10.0,1,EastDel,Other,,398,,25.3,36,,2540,48.01,0,0,0,0,0,0,53.61754207,0
19720601,1972,6,1,6/5/1972,NZ098,,10.0,0,SoDel,Other,,263,,22.6,29,,2930,55.38,0,0,0,0,0,0,1.085809654,0
19720601,1972,6,1,6/5/1972,NZ104,,10.0,0,SJR,Other,,725,,20.3,34,,2050,38.75,0,0,0,0,0,0,32.33941707,0
19720601,1972,6,1,6/6/1972,NZD11,,10.0,0,WestDel,Other,,351,,20.7,33,,1760,33.26,0,0,0,0,0,0,3.948966389,0
19720601,1972,6,1,6/6/1972,NZD14,,10.0,0,SJR,Other,,737,,20.3,33,,2180,41.20,0,0,0,0,0,0,0.224263913,0
19720601,1972,6,1,6/5/1972,NZD15,,10.0,0,SJR,Other,,878,,20.2,38,,2200,41.58,0,0,0,0,0,0,4.930780449,0
19720601,1972,6,1,6/5/1972,NZD19,,10.0,0,SoDel,Other,,538,,21.6,32,,2670,50.46,0,0,0,0,0,0,0.602131031,0
19720601,1972,6,1,6/5/1972,NZD28,,10.0,1,SoDel,Other,,421,,22.9,30,,2700,51.03,0,0,0,0,0,0,7.971413465,0
19720602,1972,6,2,6/21/1972,NZ020,,10.0,0,SuiBay,Other,,24840,,18.7,69,,2480,46.87,0,0,0,0,0,0,2.084483329,0
19720602,1972,6,2,6/21/1972,NZ022,,10.0,0,SuiBay,Other,,23760,,18.7,40,,1900,35.91,0,0,0,0,0,0,0.765898824,0
19720602,1972,6,2,6/21/1972,NZ024,,10.0,0,SuiBay,Other,,18900,,18.7,30,,2860,54.05,0,0,0,0,0,0,1.229826334,0
19720602,1972,6,2,6/21/1972,NZ028,,10.0,1,SuiBay,Other,,16956,,19.1,27,,2870,54.24,0,0,0,0,0,0,2.064050083,0
19720602,1972,6,2,6/21/1972,NZ030,,10.0,0,SuiBay,Other,,16200,,19.3,24,,2860,54.05,0,0,0,0,0,0,1.454421219,0
19720602,1972,6,2,6/21/1972,NZ032,,10.0,1,SuiMar,Other,,13716,,21.0,34,,3020,57.08,0,0,0,0,0,0,75.94210208,0
19720602,1972,6,2,6/22/1972,NZ033,,10.0,0,SuiMar,Other,,11340,,20.0,23,,2550,48.20,0,0,0,0,0,0,89.46992003,0
19720602,1972,6,2,6/22/1972,NZ034,,10.0,0,SuiMar,Other,,10800,,20.0,23,,2571,48.59,0,0,0,0,0,0,1.104849582,0
19720602,1972,6,2,6/21/1972,NZ036,,10.0,0,SuiBay,Other,,15660,,19.3,23,,2380,44.98,0,0,0,0,0,0,1.134866539,0
19720602,1972,6,2,6/21/1972,NZ038,,10.0,0,SuiBay,Other,,16740,,19.1,37,,2440,46.12,0,0,0,0,0,0,0.795540623,0
19720602,1972,6,2,6/21/1972,NZ040,,10.0,0,SuiBay,Other,,13824,,19.4,32,,2560,48.38,0,0,0,0,0,0,0.459412823,0
19720602,1972,6,2,6/22/1972,NZ042,,10.0,1,SuiBay,Other,,28512,,18.4,71,,2910,55.00,0,0,0,0,0,0,0.131167581,0
19720602,1972,6,2,6/22/1972,NZ044,,10.0,0,SuiBay,Other,,24840,,18.7,48,,2970,56.13,0,0,0,0,0,0,0.406958879,0
19720602,1972,6,2,6/22/1972,NZ046,,10.0,0,SuiBay,Other,,23760,,18.7,49,,2420,45.74,0,0,0,0,0,0,6.136968829,0
