"SampleDate","Station","TowNum","CountOfLength","Common Name","Catch","FishCode"
7/26/1996 0:00:00,340,1,1,"Longfin Smelt",1,2
7/26/1996 0:00:00,340,2,1,"Longfin Smelt",1,2
7/26/1996 0:00:00,342,2,1,"Longfin Smelt",1,2
7/27/1996 0:00:00,405,1,9,"Longfin Smelt",9,2
7/27/1996 0:00:00,405,3,3,"Longfin Smelt",3,2
7/27/1996 0:00:00,411,1,9,"Longfin Smelt",9,2
7/27/1996 0:00:00,411,2,1,"Longfin Smelt",1,2
7/27/1996 0:00:00,504,1,1,"Longfin Smelt",1,2
7/27/1996 0:00:00,504,2,3,"Longfin Smelt",3,2
7/27/1996 0:00:00,504,3,2,"Longfin Smelt",2,2
7/27/1996 0:00:00,519,1,6,"Longfin Smelt",6,2
7/27/1996 0:00:00,519,2,3,"Longfin Smelt",3,2
7/27/1996 0:00:00,519,3,1,"Longfin Smelt",1,2
3/31/1997 0:00:00,809,2,1,"Longfin Smelt",1,2
3/31/1997 0:00:00,809,3,1,"Longfin Smelt",1,2
4/3/1997 0:00:00,804,1,1,"Longfin Smelt",1,2
4/3/1997 0:00:00,804,2,1,"Longfin Smelt",1,2
4/3/1997 0:00:00,804,3,2,"Longfin Smelt",2,2
4/4/1997 0:00:00,340,1,25,"Longfin Smelt",25,2
4/4/1997 0:00:00,340,2,10,"Longfin Smelt",10,2
4/4/1997 0:00:00,340,3,8,"Longfin Smelt",8,2
4/4/1997 0:00:00,342,1,37,"Longfin Smelt",37,2
4/4/1997 0:00:00,342,2,34,"Longfin Smelt",34,2
4/4/1997 0:00:00,342,3,41,"Longfin Smelt",41,2
4/4/1997 0:00:00,343,1,105,"Longfin Smelt",108,2
4/4/1997 0:00:00,343,2,300,"Longfin Smelt",1191,2
4/4/1997 0:00:00,343,3,300,"Longfin Smelt",359,2
4/4/1997 0:00:00,344,1,54,"Longfin Smelt",55,2
4/4/1997 0:00:00,344,2,48,"Longfin Smelt",49,2
4/4/1997 0:00:00,344,3,91,"Longfin Smelt",91,2
4/4/1997 0:00:00,345,1,46,"Longfin Smelt",46,2
4/4/1997 0:00:00,345,2,82,"Longfin Smelt",83,2
4/4/1997 0:00:00,345,3,17,"Longfin Smelt",17,2
4/4/1997 0:00:00,346,1,44,"Longfin Smelt",46,2
4/4/1997 0:00:00,346,2,55,"Longfin Smelt",58,2
4/4/1997 0:00:00,346,3,190,"Longfin Smelt",190,2
4/5/1997 0:00:00,602,1,300,"Longfin Smelt",1001,2
4/5/1997 0:00:00,602,2,300,"Longfin Smelt",406,2
4/5/1997 0:00:00,606,1,52,"Longfin Smelt",52,2
4/5/1997 0:00:00,606,2,16,"Longfin Smelt",16,2
4/5/1997 0:00:00,606,3,20,"Longfin Smelt",20,2
4/5/1997 0:00:00,609,1,1,"Longfin Smelt",1,2
4/5/1997 0:00:00,609,2,1,"Longfin Smelt",1,2
4/5/1997 0:00:00,609,3,2,"Longfin Smelt",2,2
4/5/1997 0:00:00,610,1,14,"Longfin Smelt",14,2
4/5/1997 0:00:00,610,2,8,"Longfin Smelt",8,2
4/5/1997 0:00:00,610,3,6,"Longfin Smelt",6,2
4/14/1997 0:00:00,809,1,7,"Longfin Smelt",7,2
4/14/1997 0:00:00,809,2,18,"Longfin Smelt",18,2
4/14/1997 0:00:00,809,3,29,"Longfin Smelt",29,2
4/14/1997 0:00:00,901,1,6,"Longfin Smelt",6,2
4/14/1997 0:00:00,901,3,2,"Longfin Smelt",2,2
4/14/1997 0:00:00,915,3,3,"Longfin Smelt",3,2
4/14/1997 0:00:00,918,2,4,"Longfin Smelt",4,2
4/14/1997 0:00:00,918,3,1,"Longfin Smelt",1,2
4/15/1997 0:00:00,705,1,13,"Longfin Smelt",13,2
4/15/1997 0:00:00,705,2,15,"Longfin Smelt",15,2
4/15/1997 0:00:00,705,3,8,"Longfin Smelt",8,2
4/15/1997 0:00:00,707,1,50,"Longfin Smelt",50,2
4/15/1997 0:00:00,707,2,232,"Longfin Smelt",232,2
4/15/1997 0:00:00,707,3,129,"Longfin Smelt",129,2
4/15/1997 0:00:00,716,1,1,"Longfin Smelt",1,2
4/15/1997 0:00:00,716,2,1,"Longfin Smelt",1,2
4/15/1997 0:00:00,812,1,9,"Longfin Smelt",9,2
4/16/1997 0:00:00,508,1,65,"Longfin Smelt",65,2
4/16/1997 0:00:00,508,2,117,"Longfin Smelt",117,2
4/16/1997 0:00:00,508,3,207,"Longfin Smelt",207,2
4/16/1997 0:00:00,513,1,300,"Longfin Smelt",594,2
4/16/1997 0:00:00,513,2,170,"Longfin Smelt",170,2
4/16/1997 0:00:00,513,3,222,"Longfin Smelt",222,2
4/16/1997 0:00:00,520,1,281,"Longfin Smelt",281,2
4/16/1997 0:00:00,520,2,147,"Longfin Smelt",147,2
4/16/1997 0:00:00,520,3,109,"Longfin Smelt",109,2
4/16/1997 0:00:00,704,1,300,"Longfin Smelt",351,2
4/16/1997 0:00:00,704,2,84,"Longfin Smelt",84,2
4/16/1997 0:00:00,704,3,137,"Longfin Smelt",137,2
4/16/1997 0:00:00,706,1,300,"Longfin Smelt",397,2
4/16/1997 0:00:00,706,2,189,"Longfin Smelt",189,2
4/16/1997 0:00:00,706,3,76,"Longfin Smelt",76,2
4/16/1997 0:00:00,801,1,47,"Longfin Smelt",47,2
4/16/1997 0:00:00,801,2,32,"Longfin Smelt",32,2
4/16/1997 0:00:00,801,3,172,"Longfin Smelt",172,2
4/17/1997 0:00:00,405,1,26,"Longfin Smelt",26,2
4/17/1997 0:00:00,405,2,14,"Longfin Smelt",14,2
4/17/1997 0:00:00,405,3,90,"Longfin Smelt",90,2
4/17/1997 0:00:00,411,1,3,"Longfin Smelt",3,2
4/17/1997 0:00:00,411,2,9,"Longfin Smelt",9,2
4/17/1997 0:00:00,411,3,3,"Longfin Smelt",3,2
4/17/1997 0:00:00,418,1,4,"Longfin Smelt",4,2
4/17/1997 0:00:00,418,2,11,"Longfin Smelt",12,2
4/17/1997 0:00:00,418,3,7,"Longfin Smelt",7,2
4/17/1997 0:00:00,602,1,44,"Longfin Smelt",45,2
4/17/1997 0:00:00,602,2,17,"Longfin Smelt",17,2
4/17/1997 0:00:00,602,3,10,"Longfin Smelt",13,2
4/17/1997 0:00:00,606,1,107,"Longfin Smelt",107,2
4/17/1997 0:00:00,606,2,219,"Longfin Smelt",219,2
4/17/1997 0:00:00,606,3,177,"Longfin Smelt",178,2
4/17/1997 0:00:00,609,1,9,"Longfin Smelt",9,2
4/17/1997 0:00:00,609,2,38,"Longfin Smelt",38,2
4/17/1997 0:00:00,609,3,69,"Longfin Smelt",69,2
4/17/1997 0:00:00,610,1,2,"Longfin Smelt",2,2
4/17/1997 0:00:00,610,2,2,"Longfin Smelt",2,2
4/17/1997 0:00:00,610,3,3,"Longfin Smelt",3,2
4/17/1997 0:00:00,804,1,6,"Longfin Smelt",6,2
4/17/1997 0:00:00,804,2,9,"Longfin Smelt",9,2
4/17/1997 0:00:00,804,3,3,"Longfin Smelt",3,2
4/18/1997 0:00:00,323,1,11,"Longfin Smelt",11,2
4/18/1997 0:00:00,323,2,20,"Longfin Smelt",20,2
4/18/1997 0:00:00,323,3,5,"Longfin Smelt",5,2
4/18/1997 0:00:00,340,1,7,"Longfin Smelt",7,2
4/18/1997 0:00:00,340,2,8,"Longfin Smelt",8,2
4/18/1997 0:00:00,340,3,2,"Longfin Smelt",2,2
4/18/1997 0:00:00,342,1,5,"Longfin Smelt",5,2
4/18/1997 0:00:00,342,2,6,"Longfin Smelt",8,2
4/18/1997 0:00:00,342,3,4,"Longfin Smelt",4,2
4/18/1997 0:00:00,343,1,5,"Longfin Smelt",5,2
4/18/1997 0:00:00,343,2,2,"Longfin Smelt",2,2
4/18/1997 0:00:00,343,3,2,"Longfin Smelt",2,2
4/18/1997 0:00:00,344,1,21,"Longfin Smelt",21,2
4/18/1997 0:00:00,344,2,46,"Longfin Smelt",46,2
4/18/1997 0:00:00,344,3,29,"Longfin Smelt",29,2
4/18/1997 0:00:00,345,1,188,"Longfin Smelt",188,2
4/18/1997 0:00:00,345,2,259,"Longfin Smelt",259,2
4/18/1997 0:00:00,345,3,113,"Longfin Smelt",113,2
4/18/1997 0:00:00,346,1,136,"Longfin Smelt",137,2
4/18/1997 0:00:00,346,2,224,"Longfin Smelt",224,2
4/18/1997 0:00:00,346,3,293,"Longfin Smelt",293,2
4/19/1997 0:00:00,501,1,54,"Longfin Smelt",54,2
4/19/1997 0:00:00,501,2,22,"Longfin Smelt",22,2
4/19/1997 0:00:00,501,3,17,"Longfin Smelt",17,2
4/19/1997 0:00:00,504,1,46,"Longfin Smelt",46,2
4/19/1997 0:00:00,504,2,35,"Longfin Smelt",35,2
4/19/1997 0:00:00,504,3,42,"Longfin Smelt",42,2
4/19/1997 0:00:00,519,1,124,"Longfin Smelt",124,2
4/19/1997 0:00:00,519,2,96,"Longfin Smelt",96,2
4/19/1997 0:00:00,519,3,87,"Longfin Smelt",87,2
4/28/1997 0:00:00,809,1,2,"Longfin Smelt",2,2
4/28/1997 0:00:00,809,2,4,"Longfin Smelt",4,2
4/28/1997 0:00:00,809,3,4,"Longfin Smelt",4,2
4/29/1997 0:00:00,707,1,117,"Longfin Smelt",117,2
4/29/1997 0:00:00,707,2,97,"Longfin Smelt",97,2
4/29/1997 0:00:00,707,3,36,"Longfin Smelt",36,2
4/29/1997 0:00:00,716,2,1,"Longfin Smelt",1,2
4/30/1997 0:00:00,508,1,26,"Longfin Smelt",26,2
4/30/1997 0:00:00,508,2,8,"Longfin Smelt",8,2
4/30/1997 0:00:00,508,3,10,"Longfin Smelt",10,2
4/30/1997 0:00:00,513,1,32,"Longfin Smelt",32,2
4/30/1997 0:00:00,513,2,24,"Longfin Smelt",24,2
4/30/1997 0:00:00,513,3,154,"Longfin Smelt",154,2
4/30/1997 0:00:00,520,1,43,"Longfin Smelt",43,2
4/30/1997 0:00:00,520,2,96,"Longfin Smelt",96,2
4/30/1997 0:00:00,520,3,107,"Longfin Smelt",107,2
4/30/1997 0:00:00,703,1,142,"Longfin Smelt",142,2
4/30/1997 0:00:00,703,2,118,"Longfin Smelt",118,2
4/30/1997 0:00:00,703,3,68,"Longfin Smelt",68,2
4/30/1997 0:00:00,704,1,138,"Longfin Smelt",138,2
4/30/1997 0:00:00,704,2,300,"Longfin Smelt",1005,2
4/30/1997 0:00:00,704,3,242,"Longfin Smelt",242,2
4/30/1997 0:00:00,706,1,106,"Longfin Smelt",106,2
4/30/1997 0:00:00,706,2,52,"Longfin Smelt",52,2
4/30/1997 0:00:00,706,3,71,"Longfin Smelt",71,2
4/30/1997 0:00:00,801,1,232,"Longfin Smelt",232,2
4/30/1997 0:00:00,801,2,65,"Longfin Smelt",65,2
4/30/1997 0:00:00,801,3,74,"Longfin Smelt",74,2
5/1/1997 0:00:00,418,1,8,"Longfin Smelt",8,2
5/1/1997 0:00:00,418,2,4,"Longfin Smelt",4,2
5/1/1997 0:00:00,418,3,8,"Longfin Smelt",8,2
5/1/1997 0:00:00,602,1,32,"Longfin Smelt",32,2
5/1/1997 0:00:00,602,2,28,"Longfin Smelt",28,2
5/1/1997 0:00:00,602,3,23,"Longfin Smelt",23,2
5/1/1997 0:00:00,606,1,4,"Longfin Smelt",4,2
5/1/1997 0:00:00,606,2,9,"Longfin Smelt",9,2
5/1/1997 0:00:00,606,3,14,"Longfin Smelt",14,2
5/1/1997 0:00:00,609,1,14,"Longfin Smelt",14,2
5/1/1997 0:00:00,609,2,13,"Longfin Smelt",13,2
5/1/1997 0:00:00,609,3,18,"Longfin Smelt",18,2
5/1/1997 0:00:00,610,1,10,"Longfin Smelt",10,2
5/1/1997 0:00:00,610,2,14,"Longfin Smelt",14,2
5/1/1997 0:00:00,610,3,7,"Longfin Smelt",7,2
5/1/1997 0:00:00,804,2,1,"Longfin Smelt",1,2
5/1/1997 0:00:00,804,3,1,"Longfin Smelt",1,2
5/2/1997 0:00:00,340,1,1,"Longfin Smelt",1,2
5/2/1997 0:00:00,340,2,1,"Longfin Smelt",1,2
5/2/1997 0:00:00,340,3,7,"Longfin Smelt",7,2
5/2/1997 0:00:00,342,1,1,"Longfin Smelt",1,2
5/2/1997 0:00:00,405,1,6,"Longfin Smelt",6,2
5/2/1997 0:00:00,405,2,15,"Longfin Smelt",15,2
5/2/1997 0:00:00,405,3,35,"Longfin Smelt",35,2
5/3/1997 0:00:00,411,1,48,"Longfin Smelt",48,2
5/3/1997 0:00:00,411,2,27,"Longfin Smelt",27,2
5/3/1997 0:00:00,411,3,8,"Longfin Smelt",8,2
5/3/1997 0:00:00,504,1,31,"Longfin Smelt",31,2
5/3/1997 0:00:00,504,2,30,"Longfin Smelt",30,2
5/3/1997 0:00:00,504,3,16,"Longfin Smelt",16,2
5/3/1997 0:00:00,519,1,72,"Longfin Smelt",72,2
5/3/1997 0:00:00,519,2,79,"Longfin Smelt",79,2
5/3/1997 0:00:00,519,3,60,"Longfin Smelt",60,2
5/12/1997 0:00:00,809,1,1,"Longfin Smelt",1,2
5/12/1997 0:00:00,809,3,1,"Longfin Smelt",1,2
5/12/1997 0:00:00,915,2,1,"Longfin Smelt",1,2
5/14/1997 0:00:00,508,1,16,"Longfin Smelt",16,2
5/14/1997 0:00:00,508,2,29,"Longfin Smelt",29,2
5/14/1997 0:00:00,508,3,21,"Longfin Smelt",21,2
5/14/1997 0:00:00,513,1,116,"Longfin Smelt",116,2
5/14/1997 0:00:00,513,2,78,"Longfin Smelt",78,2
5/14/1997 0:00:00,513,3,80,"Longfin Smelt",80,2
5/14/1997 0:00:00,520,1,14,"Longfin Smelt",14,2
5/14/1997 0:00:00,520,2,23,"Longfin Smelt",23,2
5/14/1997 0:00:00,520,3,10,"Longfin Smelt",10,2
5/14/1997 0:00:00,703,1,14,"Longfin Smelt",14,2
5/14/1997 0:00:00,703,2,13,"Longfin Smelt",13,2
5/14/1997 0:00:00,703,3,7,"Longfin Smelt",7,2
5/14/1997 0:00:00,704,1,173,"Longfin Smelt",173,2
5/14/1997 0:00:00,704,2,118,"Longfin Smelt",118,2
5/14/1997 0:00:00,704,3,110,"Longfin Smelt",110,2
5/14/1997 0:00:00,706,1,47,"Longfin Smelt",47,2
5/14/1997 0:00:00,706,2,115,"Longfin Smelt",115,2
5/14/1997 0:00:00,706,3,181,"Longfin Smelt",181,2
5/14/1997 0:00:00,801,1,21,"Longfin Smelt",21,2
5/14/1997 0:00:00,801,2,6,"Longfin Smelt",6,2
5/14/1997 0:00:00,801,3,19,"Longfin Smelt",19,2
5/15/1997 0:00:00,405,1,4,"Longfin Smelt",4,2
5/15/1997 0:00:00,405,2,7,"Longfin Smelt",7,2
5/15/1997 0:00:00,405,3,3,"Longfin Smelt",3,2
5/15/1997 0:00:00,418,1,7,"Longfin Smelt",7,2
5/15/1997 0:00:00,602,1,9,"Longfin Smelt",9,2
5/15/1997 0:00:00,602,2,80,"Longfin Smelt",83,2
5/15/1997 0:00:00,602,3,66,"Longfin Smelt",67,2
5/15/1997 0:00:00,606,1,1,"Longfin Smelt",1,2
5/15/1997 0:00:00,606,2,6,"Longfin Smelt",6,2
5/15/1997 0:00:00,606,3,12,"Longfin Smelt",12,2
5/15/1997 0:00:00,609,1,7,"Longfin Smelt",7,2
5/15/1997 0:00:00,609,2,5,"Longfin Smelt",5,2
5/15/1997 0:00:00,609,3,2,"Longfin Smelt",2,2
5/15/1997 0:00:00,610,1,5,"Longfin Smelt",5,2
5/15/1997 0:00:00,610,2,3,"Longfin Smelt",3,2
5/15/1997 0:00:00,610,3,1,"Longfin Smelt",1,2
5/15/1997 0:00:00,804,1,1,"Longfin Smelt",1,2
5/16/1997 0:00:00,340,1,1,"Longfin Smelt",1,2
5/16/1997 0:00:00,340,2,3,"Longfin Smelt",3,2
5/16/1997 0:00:00,340,3,2,"Longfin Smelt",2,2
5/16/1997 0:00:00,342,1,1,"Longfin Smelt",1,2
5/16/1997 0:00:00,411,2,1,"Longfin Smelt",1,2
5/17/1997 0:00:00,501,1,71,"Longfin Smelt",71,2
5/17/1997 0:00:00,501,2,60,"Longfin Smelt",60,2
5/17/1997 0:00:00,501,3,67,"Longfin Smelt",67,2
5/17/1997 0:00:00,504,1,24,"Longfin Smelt",24,2
5/17/1997 0:00:00,504,2,1,"Longfin Smelt",1,2
5/17/1997 0:00:00,504,3,7,"Longfin Smelt",7,2
5/17/1997 0:00:00,519,1,30,"Longfin Smelt",30,2
5/17/1997 0:00:00,519,2,7,"Longfin Smelt",7,2
5/17/1997 0:00:00,519,3,27,"Longfin Smelt",27,2
5/31/1997 0:00:00,508,1,3,"Longfin Smelt",3,2
5/31/1997 0:00:00,508,3,3,"Longfin Smelt",3,2
5/31/1997 0:00:00,513,1,1,"Longfin Smelt",1,2
5/31/1997 0:00:00,520,2,3,"Longfin Smelt",3,2
5/31/1997 0:00:00,520,3,3,"Longfin Smelt",3,2
5/31/1997 0:00:00,801,1,1,"Longfin Smelt",1,2
6/1/1997 0:00:00,418,1,29,"Longfin Smelt",29,2
6/1/1997 0:00:00,418,2,23,"Longfin Smelt",23,2
6/1/1997 0:00:00,418,3,17,"Longfin Smelt",17,2
6/1/1997 0:00:00,602,1,8,"Longfin Smelt",8,2
6/1/1997 0:00:00,602,2,6,"Longfin Smelt",6,2
6/1/1997 0:00:00,602,3,9,"Longfin Smelt",9,2
6/1/1997 0:00:00,606,3,1,"Longfin Smelt",1,2
6/1/1997 0:00:00,609,2,2,"Longfin Smelt",2,2
6/1/1997 0:00:00,610,1,1,"Longfin Smelt",1,2
6/11/1997 0:00:00,508,2,1,"Longfin Smelt",1,2
6/11/1997 0:00:00,508,3,3,"Longfin Smelt",3,2
6/11/1997 0:00:00,513,1,2,"Longfin Smelt",2,2
6/11/1997 0:00:00,513,2,1,"Longfin Smelt",1,2
6/11/1997 0:00:00,703,2,1,"Longfin Smelt",1,2
6/11/1997 0:00:00,704,1,1,"Longfin Smelt",1,2
6/11/1997 0:00:00,706,3,1,"Longfin Smelt",1,2
6/12/1997 0:00:00,418,1,2,"Longfin Smelt",2,2
6/12/1997 0:00:00,418,2,1,"Longfin Smelt",1,2
6/12/1997 0:00:00,602,1,4,"Longfin Smelt",4,2
6/12/1997 0:00:00,602,2,1,"Longfin Smelt",1,2
6/12/1997 0:00:00,602,3,1,"Longfin Smelt",1,2
6/14/1997 0:00:00,323,1,2,"Longfin Smelt",2,2
6/14/1997 0:00:00,411,3,1,"Longfin Smelt",1,2
6/14/1997 0:00:00,501,2,4,"Longfin Smelt",4,2
6/14/1997 0:00:00,501,3,3,"Longfin Smelt",3,2
6/14/1997 0:00:00,504,1,8,"Longfin Smelt",8,2
6/14/1997 0:00:00,504,2,3,"Longfin Smelt",3,2
6/14/1997 0:00:00,519,1,20,"Longfin Smelt",20,2
6/14/1997 0:00:00,519,2,14,"Longfin Smelt",14,2
6/14/1997 0:00:00,519,3,9,"Longfin Smelt",9,2
6/26/1997 0:00:00,508,1,1,"Longfin Smelt",1,2
6/26/1997 0:00:00,508,3,6,"Longfin Smelt",6,2
6/26/1997 0:00:00,513,1,6,"Longfin Smelt",6,2
6/26/1997 0:00:00,520,2,2,"Longfin Smelt",2,2
6/26/1997 0:00:00,801,3,1,"Longfin Smelt",1,2
6/27/1997 0:00:00,323,1,2,"Longfin Smelt",2,2
6/27/1997 0:00:00,323,2,1,"Longfin Smelt",1,2
6/27/1997 0:00:00,411,2,1,"Longfin Smelt",1,2
6/27/1997 0:00:00,602,1,2,"Longfin Smelt",2,2
6/27/1997 0:00:00,602,2,2,"Longfin Smelt",2,2
6/27/1997 0:00:00,602,3,8,"Longfin Smelt",8,2
6/28/1997 0:00:00,340,2,4,"Longfin Smelt",4,2
6/28/1997 0:00:00,344,2,1,"Longfin Smelt",1,2
6/29/1997 0:00:00,501,1,2,"Longfin Smelt",2,2
6/29/1997 0:00:00,501,2,1,"Longfin Smelt",1,2
6/29/1997 0:00:00,501,3,2,"Longfin Smelt",2,2
6/29/1997 0:00:00,504,2,1,"Longfin Smelt",1,2
7/10/1997 0:00:00,508,2,1,"Longfin Smelt",1,2
7/11/1997 0:00:00,418,2,1,"Longfin Smelt",1,2
7/12/1997 0:00:00,340,2,1,"Longfin Smelt",1,2
7/13/1997 0:00:00,501,1,2,"Longfin Smelt",2,2
7/13/1997 0:00:00,501,2,1,"Longfin Smelt",1,2
7/13/1997 0:00:00,504,2,1,"Longfin Smelt",1,2
7/24/1997 0:00:00,508,1,2,"Longfin Smelt",2,2
7/24/1997 0:00:00,508,2,1,"Longfin Smelt",1,2
7/24/1997 0:00:00,513,1,2,"Longfin Smelt",2,2
7/24/1997 0:00:00,513,2,2,"Longfin Smelt",2,2
7/24/1997 0:00:00,513,3,2,"Longfin Smelt",2,2
7/24/1997 0:00:00,703,1,1,"Longfin Smelt",1,2
7/24/1997 0:00:00,801,2,1,"Longfin Smelt",1,2
7/25/1997 0:00:00,323,2,1,"Longfin Smelt",1,2
7/25/1997 0:00:00,405,1,2,"Longfin Smelt",2,2
7/25/1997 0:00:00,405,2,2,"Longfin Smelt",2,2
7/25/1997 0:00:00,405,3,1,"Longfin Smelt",1,2
7/25/1997 0:00:00,418,1,2,"Longfin Smelt",2,2
7/25/1997 0:00:00,418,3,1,"Longfin Smelt",1,2
7/25/1997 0:00:00,501,2,1,"Longfin Smelt",1,2
7/25/1997 0:00:00,501,3,1,"Longfin Smelt",1,2
7/25/1997 0:00:00,602,1,5,"Longfin Smelt",5,2
7/25/1997 0:00:00,602,2,1,"Longfin Smelt",2,2
7/25/1997 0:00:00,602,3,1,"Longfin Smelt",1,2
4/10/1998 0:00:00,323,1,155,"Longfin Smelt",155,2
4/10/1998 0:00:00,323,2,99,"Longfin Smelt",99,2
4/10/1998 0:00:00,323,3,153,"Longfin Smelt",153,2
4/10/1998 0:00:00,340,1,300,"Longfin Smelt",1800,2
4/10/1998 0:00:00,340,2,300,"Longfin Smelt",1028,2
4/10/1998 0:00:00,340,3,300,"Longfin Smelt",593,2
4/10/1998 0:00:00,342,1,280,"Longfin Smelt",280,2
4/10/1998 0:00:00,342,2,208,"Longfin Smelt",208,2
4/10/1998 0:00:00,342,3,300,"Longfin Smelt",853,2
4/10/1998 0:00:00,343,1,300,"Longfin Smelt",4781,2
4/10/1998 0:00:00,343,2,300,"Longfin Smelt",3635,2
4/10/1998 0:00:00,343,3,300,"Longfin Smelt",3527,2
4/10/1998 0:00:00,344,1,300,"Longfin Smelt",438,2
4/10/1998 0:00:00,344,2,300,"Longfin Smelt",629,2
4/10/1998 0:00:00,344,3,400,"Longfin Smelt",643,2
4/10/1998 0:00:00,345,1,300,"Longfin Smelt",418,2
4/10/1998 0:00:00,345,2,300,"Longfin Smelt",565,2
4/10/1998 0:00:00,345,3,300,"Longfin Smelt",505,2
4/10/1998 0:00:00,346,1,48,"Longfin Smelt",48,2
4/10/1998 0:00:00,346,2,48,"Longfin Smelt",48,2
4/10/1998 0:00:00,346,3,63,"Longfin Smelt",63,2
4/11/1998 0:00:00,405,1,3,"Longfin Smelt",3,2
4/11/1998 0:00:00,405,2,4,"Longfin Smelt",4,2
4/11/1998 0:00:00,405,3,2,"Longfin Smelt",2,2
4/11/1998 0:00:00,411,1,1,"Longfin Smelt",1,2
4/11/1998 0:00:00,504,2,1,"Longfin Smelt",1,2
4/11/1998 0:00:00,519,1,1,"Longfin Smelt",1,2
4/23/1998 0:00:00,508,2,2,"Longfin Smelt",2,2
4/25/1998 0:00:00,418,1,65,"Longfin Smelt",65,2
4/25/1998 0:00:00,418,2,14,"Longfin Smelt",14,2
4/25/1998 0:00:00,418,3,21,"Longfin Smelt",21,2
5/7/1998 0:00:00,418,1,100,"Longfin Smelt",494,2
5/7/1998 0:00:00,418,2,100,"Longfin Smelt",574,2
5/7/1998 0:00:00,418,3,120,"Longfin Smelt",818,2
5/7/1998 0:00:00,602,1,2,"Longfin Smelt",2,2
5/8/1998 0:00:00,323,1,87,"Longfin Smelt",87,2
5/8/1998 0:00:00,323,2,58,"Longfin Smelt",58,2
5/8/1998 0:00:00,323,3,70,"Longfin Smelt",70,2
5/8/1998 0:00:00,340,1,161,"Longfin Smelt",161,2
5/8/1998 0:00:00,340,2,130,"Longfin Smelt",130,2
5/8/1998 0:00:00,340,3,98,"Longfin Smelt",98,2
5/8/1998 0:00:00,342,1,16,"Longfin Smelt",16,2
5/8/1998 0:00:00,343,1,1,"Longfin Smelt",1,2
5/8/1998 0:00:00,344,1,2,"Longfin Smelt",2,2
5/8/1998 0:00:00,345,1,1,"Longfin Smelt",1,2
5/8/1998 0:00:00,345,3,2,"Longfin Smelt",2,2
5/8/1998 0:00:00,346,1,1,"Longfin Smelt",1,2
5/8/1998 0:00:00,346,2,2,"Longfin Smelt",2,2
5/9/1998 0:00:00,501,1,1,"Longfin Smelt",1,2
5/9/1998 0:00:00,501,2,1,"Longfin Smelt",1,2
5/21/1998 0:00:00,418,1,40,"Longfin Smelt",40,2
5/21/1998 0:00:00,418,2,57,"Longfin Smelt",57,2
5/21/1998 0:00:00,418,3,65,"Longfin Smelt",65,2
5/21/1998 0:00:00,602,1,6,"Longfin Smelt",6,2
5/21/1998 0:00:00,602,2,9,"Longfin Smelt",9,2
5/21/1998 0:00:00,602,3,6,"Longfin Smelt",6,2
5/22/1998 0:00:00,323,1,76,"Longfin Smelt",76,2
5/22/1998 0:00:00,323,2,31,"Longfin Smelt",31,2
5/22/1998 0:00:00,323,3,50,"Longfin Smelt",51,2
5/22/1998 0:00:00,340,1,73,"Longfin Smelt",73,2
5/22/1998 0:00:00,340,2,82,"Longfin Smelt",82,2
5/22/1998 0:00:00,340,3,61,"Longfin Smelt",61,2
5/22/1998 0:00:00,342,2,13,"Longfin Smelt",13,2
5/22/1998 0:00:00,343,1,17,"Longfin Smelt",17,2
5/22/1998 0:00:00,344,2,6,"Longfin Smelt",6,2
5/22/1998 0:00:00,345,1,1,"Longfin Smelt",1,2
5/22/1998 0:00:00,345,2,5,"Longfin Smelt",5,2
5/22/1998 0:00:00,345,3,9,"Longfin Smelt",9,2
5/22/1998 0:00:00,346,1,2,"Longfin Smelt",2,2
5/22/1998 0:00:00,346,2,3,"Longfin Smelt",3,2
5/22/1998 0:00:00,346,3,1,"Longfin Smelt",1,2
5/22/1998 0:00:00,405,1,42,"Longfin Smelt",42,2
5/22/1998 0:00:00,405,2,52,"Longfin Smelt",52,2
5/22/1998 0:00:00,405,3,48,"Longfin Smelt",49,2
5/23/1998 0:00:00,411,1,13,"Longfin Smelt",13,2
5/23/1998 0:00:00,411,2,32,"Longfin Smelt",32,2
5/23/1998 0:00:00,411,3,48,"Longfin Smelt",48,2
5/23/1998 0:00:00,501,1,13,"Longfin Smelt",13,2
5/23/1998 0:00:00,501,2,4,"Longfin Smelt",4,2
5/23/1998 0:00:00,501,3,1,"Longfin Smelt",1,2
5/23/1998 0:00:00,504,2,1,"Longfin Smelt",1,2
6/4/1998 0:00:00,405,1,19,"Longfin Smelt",19,2
6/4/1998 0:00:00,405,2,14,"Longfin Smelt",14,2
6/4/1998 0:00:00,405,3,24,"Longfin Smelt",24,2
6/4/1998 0:00:00,418,1,10,"Longfin Smelt",10,2
6/4/1998 0:00:00,418,2,13,"Longfin Smelt",13,2
6/4/1998 0:00:00,418,3,30,"Longfin Smelt",30,2
6/5/1998 0:00:00,323,1,23,"Longfin Smelt",23,2
6/5/1998 0:00:00,323,2,34,"Longfin Smelt",34,2
6/5/1998 0:00:00,323,3,5,"Longfin Smelt",5,2
6/5/1998 0:00:00,340,1,7,"Longfin Smelt",7,2
6/5/1998 0:00:00,340,2,100,"Longfin Smelt",127,2
6/5/1998 0:00:00,340,3,100,"Longfin Smelt",186,2
