"Station","Date","AnalyteName","Result"
"C10","9/3/1985","temp",21
"C10","9/3/1985","secchi",NA
"C10","9/3/1985","Microcystis",NA
"C10","9/17/1985","chla",18.53
"C10","9/17/1985","temp",20
"C10","9/17/1985","secchi",NA
"C10","9/17/1985","Microcystis",NA
"C10","10/3/1985","chla",12.04
"C10","10/3/1985","temp",20
"C10","10/3/1985","secchi",NA
"C10","10/3/1985","Microcystis",NA
"C10","10/17/1985","chla",4.63
"C10","10/17/1985","temp",16
"C10","10/17/1985","secchi",NA
"C10","10/17/1985","Microcystis",NA
"C10","11/20/1985","chla",19.3
"C10","11/20/1985","temp",10
"C10","11/20/1985","secchi",NA
"C10","11/20/1985","Microcystis",NA
"C10","12/3/1985","chla",9.26
"C10","12/3/1985","temp",13
"C10","12/3/1985","secchi",NA
"C10","12/3/1985","Microcystis",NA
"C10","1/14/1986","chla",3.71
"C10","1/14/1986","temp",10
"C10","1/14/1986","secchi",NA
"C10","1/14/1986","Microcystis",NA
"C10","2/12/1986","chla",5.56
"C10","2/12/1986","temp",11
"C10","2/12/1986","secchi",NA
"C10","2/12/1986","Microcystis",NA
"C10","3/17/1986","chla",4.48
"C10","3/17/1986","temp",12
"C10","3/17/1986","secchi",NA
"C10","3/17/1986","Microcystis",NA
"C10","4/15/1986","chla",7.56
"C10","4/15/1986","temp",15
"C10","4/15/1986","secchi",NA
"C10","4/15/1986","Microcystis",NA
"C10","5/15/1986","chla",9.42
"C10","5/15/1986","temp",18
"C10","5/15/1986","secchi",NA
"C10","5/15/1986","Microcystis",NA
"C10","6/2/1986","chla",14.36
"C10","6/2/1986","temp",20
"C10","6/2/1986","secchi",NA
"C10","6/2/1986","Microcystis",NA
"C10","6/12/1986","chla",6.95
"C10","6/12/1986","temp",21
"C10","6/12/1986","secchi",NA
"C10","6/12/1986","Microcystis",NA
"C10","7/14/1986","chla",41.84
"C10","7/14/1986","temp",25
"C10","7/14/1986","secchi",NA
"C10","7/14/1986","Microcystis",NA
"C10","7/28/1986","chla",16.36
"C10","7/28/1986","temp",26
"C10","7/28/1986","secchi",NA
"C10","7/28/1986","Microcystis",NA
"C10","8/12/1986","chla",15.13
"C10","8/12/1986","temp",22
"C10","8/12/1986","secchi",NA
"C10","8/12/1986","Microcystis",NA
"C10","8/25/1986","chla",15.9
"C10","8/25/1986","temp",21
"C10","8/25/1986","secchi",NA
"C10","8/25/1986","Microcystis",NA
"C10","9/8/1986","chla",11.89
"C10","9/8/1986","temp",21
"C10","9/8/1986","secchi",NA
"C10","9/8/1986","Microcystis",NA
"C10","9/22/1986","chla",6.79
"C10","9/22/1986","temp",17
"C10","9/22/1986","secchi",NA
"C10","9/22/1986","Microcystis",NA
"C10","10/21/1986","chla",5.71
"C10","10/21/1986","temp",15
"C10","10/21/1986","secchi",NA
"C10","10/21/1986","Microcystis",NA
"C10","11/20/1986","chla",5.56
"C10","11/20/1986","temp",14
"C10","11/20/1986","secchi",NA
"C10","11/20/1986","Microcystis",NA
"C10","12/8/1986","chla",2.62
"C10","12/8/1986","temp",11
"C10","12/8/1986","secchi",NA
"C10","12/8/1986","Microcystis",NA
"C10","1/5/1987","chla",1.08
"C10","1/5/1987","temp",10
"C10","1/5/1987","secchi",NA
"C10","1/5/1987","Microcystis",NA
"C10","2/5/1987","chla",5.4
"C10","2/5/1987","temp",12
"C10","2/5/1987","secchi",NA
"C10","2/5/1987","Microcystis",NA
"C10","3/5/1987","chla",6.18
"C10","3/5/1987","temp",13
"C10","3/5/1987","secchi",NA
"C10","3/5/1987","Microcystis",NA
"C10","4/6/1987","chla",9.26
"C10","4/6/1987","temp",17
"C10","4/6/1987","secchi",NA
"C10","4/6/1987","Microcystis",NA
"C10","4/20/1987","chla",10.19
"C10","4/20/1987","temp",18
"C10","4/20/1987","secchi",NA
"C10","4/20/1987","Microcystis",NA
"C10","5/5/1987","chla",28.71
"C10","5/5/1987","temp",21
"C10","5/5/1987","secchi",NA
"C10","5/5/1987","Microcystis",NA
"C10","5/18/1987","chla",NA
"C10","5/18/1987","temp",21
"C10","5/18/1987","secchi",NA
"C10","5/18/1987","Microcystis",NA
"C10","6/2/1987","chla",40.6
"C10","6/2/1987","temp",23
"C10","6/2/1987","secchi",NA
"C10","6/2/1987","Microcystis",NA
"C10","6/16/1987","chla",26.24
"C10","6/16/1987","temp",20
"C10","6/16/1987","secchi",NA
"C10","6/16/1987","Microcystis",NA
"C10","7/1/1987","chla",20.07
"C10","7/1/1987","temp",21
"C10","7/1/1987","secchi",NA
"C10","7/1/1987","Microcystis",NA
"C10","7/16/1987","chla",30.26
"C10","7/16/1987","temp",25
"C10","7/16/1987","secchi",NA
"C10","7/16/1987","Microcystis",NA
"C10","8/4/1987","chla",37.67
"C10","8/4/1987","temp",26
"C10","8/4/1987","secchi",NA
"C10","8/4/1987","Microcystis",NA
"C10","8/13/1987","chla",20.53
"C10","8/13/1987","temp",24
"C10","8/13/1987","secchi",NA
"C10","8/13/1987","Microcystis",NA
"C10","9/2/1987","chla",39.37
"C10","9/2/1987","temp",26
"C10","9/2/1987","secchi",NA
"C10","9/2/1987","Microcystis",NA
"C10","9/16/1987","chla",21.3
"C10","9/16/1987","temp",22
"C10","9/16/1987","secchi",NA
"C10","9/16/1987","Microcystis",NA
"C10","10/14/1987","chla",16.06
"C10","10/14/1987","temp",20
"C10","10/14/1987","secchi",NA
"C10","10/14/1987","Microcystis",NA
"C10","10/28/1987","chla",NA
"C10","10/28/1987","temp",19
"C10","10/28/1987","secchi",NA
"C10","10/28/1987","Microcystis",NA
"C10","11/2/1987","chla",6.79
"C10","11/2/1987","temp",16
"C10","11/2/1987","secchi",NA
"C10","11/2/1987","Microcystis",NA
"C10","11/16/1987","chla",2.47
"C10","11/16/1987","temp",14
"C10","11/16/1987","secchi",NA
"C10","11/16/1987","Microcystis",NA
"C10","12/2/1987","chla",8.18
"C10","12/2/1987","temp",12
"C10","12/2/1987","secchi",NA
"C10","12/2/1987","Microcystis",NA
"C10","1/12/1988","chla",7.87
"C10","1/12/1988","temp",10
"C10","1/12/1988","secchi",NA
"C10","1/12/1988","Microcystis",NA
"C10","2/24/1988","chla",5.87
"C10","2/24/1988","temp",13
"C10","2/24/1988","secchi",NA
"C10","2/24/1988","Microcystis",NA
"C10","3/11/1988","chla",7.26
"C10","3/11/1988","temp",12
"C10","3/11/1988","secchi",NA
"C10","3/11/1988","Microcystis",NA
"C10","3/25/1988","chla",11.58
"C10","3/25/1988","temp",16
"C10","3/25/1988","secchi",NA
"C10","3/25/1988","Microcystis",NA
"C10","4/8/1988","chla",14.2
"C10","4/8/1988","temp",15
"C10","4/8/1988","secchi",NA
"C10","4/8/1988","Microcystis",NA
"C10","4/22/1988","chla",9.91
"C10","4/22/1988","temp",15
"C10","4/22/1988","secchi",NA
"C10","4/22/1988","Microcystis",NA
"C10","5/6/1988","chla",14.67
"C10","5/6/1988","temp",15
"C10","5/6/1988","secchi",NA
"C10","5/6/1988","Microcystis",NA
"C10","5/24/1988","chla",25.78
"C10","5/24/1988","temp",20
"C10","5/24/1988","secchi",NA
"C10","5/24/1988","Microcystis",NA
"C10","6/7/1988","chla",16.83
"C10","6/7/1988","temp",18
"C10","6/7/1988","secchi",NA
"C10","6/7/1988","Microcystis",NA
"C10","6/21/1988","chla",27.32
"C10","6/21/1988","temp",22
"C10","6/21/1988","secchi",NA
"C10","6/21/1988","Microcystis",NA
"C10","7/6/1988","chla",18.76
"C10","7/6/1988","temp",22
"C10","7/6/1988","secchi",NA
"C10","7/6/1988","Microcystis",NA
"C10","7/19/1988","chla",11.27
"C10","7/19/1988","temp",24
"C10","7/19/1988","secchi",NA
"C10","7/19/1988","Microcystis",NA
"C10","8/1/1988","chla",60.21
"C10","8/1/1988","temp",23
"C10","8/1/1988","secchi",NA
"C10","8/1/1988","Microcystis",NA
"C10","8/16/1988","chla",25.16
"C10","8/16/1988","temp",21
"C10","8/16/1988","secchi",NA
"C10","8/16/1988","Microcystis",NA
"C10","9/2/1988","chla",20.69
"C10","9/2/1988","temp",22
"C10","9/2/1988","secchi",NA
"C10","9/2/1988","Microcystis",NA
"C10","9/16/1988","chla",19.1
"C10","9/16/1988","temp",19
"C10","9/16/1988","secchi",NA
"C10","9/16/1988","Microcystis",NA
"C10","10/4/1988","chla",41.68
"C10","10/4/1988","temp",20
"C10","10/4/1988","secchi",NA
"C10","10/4/1988","Microcystis",NA
"C10","10/18/1988","chla",27.63
"C10","10/18/1988","temp",20
"C10","10/18/1988","secchi",NA
"C10","10/18/1988","Microcystis",NA
"C10","11/2/1988","chla",11.27
"C10","11/2/1988","temp",17
"C10","11/2/1988","secchi",NA
"C10","11/2/1988","Microcystis",NA
"C10","12/2/1988","chla",9.73
"C10","12/2/1988","temp",11
"C10","12/2/1988","secchi",NA
"C10","12/2/1988","Microcystis",NA
"C10","1/13/1989","chla",7.56
"C10","1/13/1989","temp",7
"C10","1/13/1989","secchi",NA
"C10","1/13/1989","Microcystis",NA
"C10","2/2/1989","chla",7.41
"C10","2/2/1989","temp",10
"C10","2/2/1989","secchi",NA
"C10","2/2/1989","Microcystis",NA
"C10","3/28/1989","chla",16.52
"C10","3/28/1989","temp",16
"C10","3/28/1989","secchi",NA
"C10","3/28/1989","Microcystis",NA
"C10","4/13/1989","chla",24.24
"C10","4/13/1989","temp",19
"C10","4/13/1989","secchi",NA
"C10","4/13/1989","Microcystis",NA
"C10","4/26/1989","chla",15.44
"C10","4/26/1989","temp",17
"C10","4/26/1989","secchi",NA
"C10","4/26/1989","Microcystis",NA
"C10","5/10/1989","chla",10.33
"C10","5/10/1989","temp",17
"C10","5/10/1989","secchi",NA
"C10","5/10/1989","Microcystis",NA
"C10","5/25/1989","chla",17.29
"C10","5/25/1989","temp",18
"C10","5/25/1989","secchi",NA
"C10","5/25/1989","Microcystis",NA
"C10","6/9/1989","chla",12.35
"C10","6/9/1989","temp",20
"C10","6/9/1989","secchi",NA
"C10","6/9/1989","Microcystis",NA
"C10","6/27/1989","chla",33.96
"C10","6/27/1989","temp",23
"C10","6/27/1989","secchi",NA
"C10","6/27/1989","Microcystis",NA
"C10","7/11/1989","chla",29.79
"C10","7/11/1989","temp",24
"C10","7/11/1989","secchi",NA
"C10","7/11/1989","Microcystis",NA
"C10","7/24/1989","chla",54.19
"C10","7/24/1989","temp",27
"C10","7/24/1989","secchi",NA
"C10","7/24/1989","Microcystis",NA
"C10","8/9/1989","chla",28.25
"C10","8/9/1989","temp",26
"C10","8/9/1989","secchi",NA
"C10","8/9/1989","Microcystis",NA
"C10","8/23/1989","chla",34.89
"C10","8/23/1989","temp",23
"C10","8/23/1989","secchi",NA
"C10","8/23/1989","Microcystis",NA
"C10","9/6/1989","chla",59.9
"C10","9/6/1989","temp",23
"C10","9/6/1989","secchi",NA
"C10","9/6/1989","Microcystis",NA
"C10","9/20/1989","chla",11.73
"C10","9/20/1989","temp",20
"C10","9/20/1989","secchi",NA
"C10","9/20/1989","Microcystis",NA
"C10","10/4/1989","chla",11.73
"C10","10/4/1989","temp",19
"C10","10/4/1989","secchi",NA
"C10","10/4/1989","Microcystis",NA
"C10","10/19/1989","chla",8.49
"C10","10/19/1989","temp",19
"C10","10/19/1989","secchi",NA
"C10","10/19/1989","Microcystis",NA
"C10","11/7/1989","chla",3.71
"C10","11/7/1989","temp",15
"C10","11/7/1989","secchi",NA
"C10","11/7/1989","Microcystis",NA
"C10","12/7/1989","chla",2.93
"C10","12/7/1989","temp",11
"C10","12/7/1989","secchi",NA
"C10","12/7/1989","Microcystis",NA
"C10","1/17/1990","chla",10.5
"C10","1/17/1990","temp",10
"C10","1/17/1990","secchi",NA
"C10","1/17/1990","Microcystis",NA
"C10","2/21/1990","chla",16.06
"C10","2/21/1990","temp",11
"C10","2/21/1990","secchi",NA
"C10","2/21/1990","Microcystis",NA
"C10","3/20/1990","chla",11.27
"C10","3/20/1990","temp",17
"C10","3/20/1990","secchi",NA
"C10","3/20/1990","Microcystis",NA
"C10","4/5/1990","chla",20.22
"C10","4/5/1990","temp",20
"C10","4/5/1990","secchi",NA
"C10","4/5/1990","Microcystis",NA
"C10","4/16/1990","chla",34.89
"C10","4/16/1990","temp",19
"C10","4/16/1990","secchi",NA
"C10","4/16/1990","Microcystis",NA
"C10","5/2/1990","chla",18.92
"C10","5/2/1990","temp",21
"C10","5/2/1990","secchi",NA
"C10","5/2/1990","Microcystis",NA
"C10","5/29/1990","chla",17.14
"C10","5/29/1990","temp",20
"C10","5/29/1990","secchi",NA
"C10","5/29/1990","Microcystis",NA
"C10","6/14/1990","chla",61.86
"C10","6/14/1990","temp",21
"C10","6/14/1990","secchi",NA
"C10","6/14/1990","Microcystis",NA
"C10","6/28/1990","chla",63.6
"C10","6/28/1990","temp",22
"C10","6/28/1990","secchi",NA
"C10","6/28/1990","Microcystis",NA
"C10","7/12/1990","chla",70.55
"C10","7/12/1990","temp",26
"C10","7/12/1990","secchi",NA
"C10","7/12/1990","Microcystis",NA
"C10","7/26/1990","chla",42.44
"C10","7/26/1990","temp",24
"C10","7/26/1990","secchi",NA
"C10","7/26/1990","Microcystis",NA
"C10","8/10/1990","chla",27.05
"C10","8/10/1990","temp",26
"C10","8/10/1990","secchi",NA
"C10","8/10/1990","Microcystis",NA
"C10","8/28/1990","chla",29.56
"C10","8/28/1990","temp",24
"C10","8/28/1990","secchi",NA
"C10","8/28/1990","Microcystis",NA
"C10","9/11/1990","chla",31.25
"C10","9/11/1990","temp",23
"C10","9/11/1990","secchi",NA
"C10","9/11/1990","Microcystis",NA
"C10","9/24/1990","chla",16.84
"C10","9/24/1990","temp",22
"C10","9/24/1990","secchi",NA
"C10","9/24/1990","Microcystis",NA
"C10","10/24/1990","chla",9.76
"C10","10/24/1990","temp",18
"C10","10/24/1990","secchi",NA
"C10","10/24/1990","Microcystis",NA
"C10","11/7/1990","chla",0.85
"C10","11/7/1990","temp",14
"C10","11/7/1990","secchi",NA
"C10","11/7/1990","Microcystis",NA
"C10","12/7/1990","chla",3.27
"C10","12/7/1990","temp",9
"C10","12/7/1990","secchi",NA
"C10","12/7/1990","Microcystis",NA
"C10","1/8/1991","chla",11.05
"C10","1/8/1991","temp",11
"C10","1/8/1991","secchi",NA
"C10","1/8/1991","Microcystis",NA
"C10","2/15/1991","chla",5.48
"C10","2/15/1991","temp",16
"C10","2/15/1991","secchi",NA
"C10","2/15/1991","Microcystis",NA
"C10","3/6/1991","chla",10.82
"C10","3/6/1991","temp",13
"C10","3/6/1991","secchi",NA
"C10","3/6/1991","Microcystis",NA
"C10","3/21/1991","chla",14.73
"C10","3/21/1991","temp",13
"C10","3/21/1991","secchi",NA
"C10","3/21/1991","Microcystis",NA
"C10","4/4/1991","chla",24.08
"C10","4/4/1991","temp",18
"C10","4/4/1991","secchi",NA
"C10","4/4/1991","Microcystis",NA
"C10","4/18/1991","chla",40.48
"C10","4/18/1991","temp",12
"C10","4/18/1991","secchi",NA
"C10","4/18/1991","Microcystis",NA
"C10","5/2/1991","chla",12.63
"C10","5/2/1991","temp",14
"C10","5/2/1991","secchi",NA
"C10","5/2/1991","Microcystis",NA
"C10","5/16/1991","chla",56.04
"C10","5/16/1991","temp",19
"C10","5/16/1991","secchi",NA
"C10","5/16/1991","Microcystis",NA
"C10","6/4/1991","chla",86.87
"C10","6/4/1991","temp",21
"C10","6/4/1991","secchi",NA
"C10","6/4/1991","Microcystis",NA
"C10","6/18/1991","chla",121.34
"C10","6/18/1991","temp",22
"C10","6/18/1991","secchi",NA
"C10","6/18/1991","Microcystis",NA
"C10","7/1/1991","chla",76.76
"C10","7/1/1991","temp",24
"C10","7/1/1991","secchi",NA
"C10","7/1/1991","Microcystis",NA
"C10","7/15/1991","chla",98.75
"C10","7/15/1991","temp",23
"C10","7/15/1991","secchi",NA
"C10","7/15/1991","Microcystis",NA
"C10","8/2/1991","chla",60.58
"C10","8/2/1991","temp",23
"C10","8/2/1991","secchi",NA
"C10","8/2/1991","Microcystis",NA
"C10","8/16/1991","chla",56.89
"C10","8/16/1991","temp",25
"C10","8/16/1991","secchi",NA
"C10","8/16/1991","Microcystis",NA
"C10","9/4/1991","chla",155.3
"C10","9/4/1991","temp",28
"C10","9/4/1991","secchi",NA
"C10","9/4/1991","Microcystis",NA
"C10","9/13/1991","chla",59.77
"C10","9/13/1991","temp",21
"C10","9/13/1991","secchi",NA
"C10","9/13/1991","Microcystis",NA
"C10","10/1/1991","chla",264.43
"C10","10/1/1991","temp",24
"C10","10/1/1991","secchi",NA
"C10","10/1/1991","Microcystis",NA
"C10","10/15/1991","chla",39.43
"C10","10/15/1991","temp",22
"C10","10/15/1991","secchi",NA
"C10","10/15/1991","Microcystis",NA
"C10","11/13/1991","chla",8.95
"C10","11/13/1991","temp",14
"C10","11/13/1991","secchi",NA
"C10","11/13/1991","Microcystis",NA
"C10","12/10/1991","chla",4.69
"C10","12/10/1991","temp",8
"C10","12/10/1991","secchi",NA
"C10","12/10/1991","Microcystis",NA
"C10","1/14/1992","chla",6.16
"C10","1/14/1992","temp",9
"C10","1/14/1992","secchi",NA
"C10","1/14/1992","Microcystis",NA
"C10","2/25/1992","chla",11.39
"C10","2/25/1992","temp",15
"C10","2/25/1992","secchi",NA
"C10","2/25/1992","Microcystis",NA
"C10","3/12/1992","chla",21.12
"C10","3/12/1992","temp",17
"C10","3/12/1992","secchi",NA
"C10","3/12/1992","Microcystis",NA
"C10","3/23/1992","chla",27.68
"C10","3/23/1992","temp",17
"C10","3/23/1992","secchi",NA
"C10","3/23/1992","Microcystis",NA
"C10","4/8/1992","chla",21.37
"C10","4/8/1992","temp",16
"C10","4/8/1992","secchi",NA
"C10","4/8/1992","Microcystis",NA
"C10","4/22/1992","chla",33.61
"C10","4/22/1992","temp",18
"C10","4/22/1992","secchi",NA
"C10","4/22/1992","Microcystis",NA
"C10","5/8/1992","chla",30.98
"C10","5/8/1992","temp",21
"C10","5/8/1992","secchi",NA
"C10","5/8/1992","Microcystis",NA
"C10","5/22/1992","chla",NA
"C10","5/22/1992","temp",23
"C10","5/22/1992","secchi",NA
"C10","5/22/1992","Microcystis",NA
"C10","6/4/1992","chla",140.47
"C10","6/4/1992","temp",24
"C10","6/4/1992","secchi",NA
"C10","6/4/1992","Microcystis",NA
"C10","6/18/1992","chla",498.57
"C10","6/18/1992","temp",23
"C10","6/18/1992","secchi",NA
"C10","6/18/1992","Microcystis",NA
"C10","7/2/1992","chla",249.45
"C10","7/2/1992","temp",23
"C10","7/2/1992","secchi",NA
"C10","7/2/1992","Microcystis",NA
"C10","7/20/1992","chla",225.68
"C10","7/20/1992","temp",23
"C10","7/20/1992","secchi",NA
"C10","7/20/1992","Microcystis",NA
"C10","8/3/1992","chla",144.19
"C10","8/3/1992","temp",24
"C10","8/3/1992","secchi",NA
"C10","8/3/1992","Microcystis",NA
"C10","8/19/1992","chla",140.3
"C10","8/19/1992","temp",26
"C10","8/19/1992","secchi",NA
"C10","8/19/1992","Microcystis",NA
"C10","9/3/1992","chla",21.3
"C10","9/3/1992","temp",21
"C10","9/3/1992","secchi",NA
"C10","9/3/1992","Microcystis",NA
"C10","9/17/1992","chla",62.61
"C10","9/17/1992","temp",23
"C10","9/17/1992","secchi",NA
"C10","9/17/1992","Microcystis",NA
"C10","10/2/1992","chla",19.71
"C10","10/2/1992","temp",21
"C10","10/2/1992","secchi",NA
"C10","10/2/1992","Microcystis",NA
"C10","10/16/1992","chla",15.84
"C10","10/16/1992","temp",18
"C10","10/16/1992","secchi",NA
"C10","10/16/1992","Microcystis",NA
"C10","11/3/1992","chla",5.96
"C10","11/3/1992","temp",17
"C10","11/3/1992","secchi",NA
"C10","11/3/1992","Microcystis",NA
"C10","12/2/1992","chla",2.92
"C10","12/2/1992","temp",10
"C10","12/2/1992","secchi",NA
"C10","12/2/1992","Microcystis",NA
"C10","1/13/1993","chla",6.31
"C10","1/13/1993","temp",8
"C10","1/13/1993","secchi",NA
"C10","1/13/1993","Microcystis",NA
"C10","2/10/1993","chla",7.92
"C10","2/10/1993","temp",13
"C10","2/10/1993","secchi",NA
"C10","2/10/1993","Microcystis",NA
"C10","3/11/1993","chla",26.01
"C10","3/11/1993","temp",17
"C10","3/11/1993","secchi",NA
"C10","3/11/1993","Microcystis",NA
"C10","4/8/1993","chla",30.5
"C10","4/8/1993","temp",17
"C10","4/8/1993","secchi",NA
"C10","4/8/1993","Microcystis",NA
"C10","5/11/1993","chla",8.52
"C10","5/11/1993","temp",18
"C10","5/11/1993","secchi",NA
"C10","5/11/1993","Microcystis",NA
"C10","6/11/1993","chla",24.64
"C10","6/11/1993","temp",21
"C10","6/11/1993","secchi",NA
"C10","6/11/1993","Microcystis",NA
"C10","7/9/1993","chla",39.37
"C10","7/9/1993","temp",24
"C10","7/9/1993","secchi",NA
"C10","7/9/1993","Microcystis",NA
"C10","7/22/1993","chla",NA
"C10","7/22/1993","temp",22
"C10","7/22/1993","secchi",NA
"C10","7/22/1993","Microcystis",NA
"C10","8/6/1993","chla",19.98
"C10","8/6/1993","temp",23
"C10","8/6/1993","secchi",NA
"C10","8/6/1993","Microcystis",NA
"C10","9/3/1993","chla",11.87
"C10","9/3/1993","temp",22
"C10","9/3/1993","secchi",NA
"C10","9/3/1993","Microcystis",NA
"C10","10/5/1993","chla",6.42
"C10","10/5/1993","temp",18
"C10","10/5/1993","secchi",NA
"C10","10/5/1993","Microcystis",NA
"C10","11/2/1993","chla",5.02
"C10","11/2/1993","temp",15
"C10","11/2/1993","secchi",NA
"C10","11/2/1993","Microcystis",NA
"C10","12/2/1993","chla",2.21
"C10","12/2/1993","temp",10
"C10","12/2/1993","secchi",NA
"C10","12/2/1993","Microcystis",NA
"C10","1/4/1994","chla",3.3
"C10","1/4/1994","temp",9
"C10","1/4/1994","secchi",NA
"C10","1/4/1994","Microcystis",NA
"C10","2/2/1994","chla",3.37
"C10","2/2/1994","temp",9
"C10","2/2/1994","secchi",NA
"C10","2/2/1994","Microcystis",NA
"C10","3/2/1994","chla",10
"C10","3/2/1994","temp",16
"C10","3/2/1994","secchi",NA
"C10","3/2/1994","Microcystis",NA
"C10","4/4/1994","chla",47
"C10","4/4/1994","temp",19
"C10","4/4/1994","secchi",NA
"C10","4/4/1994","Microcystis",NA
"C10","5/3/1994","chla",8.65
"C10","5/3/1994","temp",19
"C10","5/3/1994","secchi",NA
"C10","5/3/1994","Microcystis",NA
"C10","6/13/1994","chla",119
"C10","6/13/1994","temp",22
"C10","6/13/1994","secchi",NA
"C10","6/13/1994","Microcystis",NA
"C10","6/24/1994","chla",NA
"C10","6/24/1994","temp",21
"C10","6/24/1994","secchi",NA
"C10","6/24/1994","Microcystis",NA
"C10","7/15/1994","chla",77.3
"C10","7/15/1994","temp",25
"C10","7/15/1994","secchi",NA
"C10","7/15/1994","Microcystis",NA
"C10","7/25/1994","chla",18.3
"C10","7/25/1994","temp",22
"C10","7/25/1994","secchi",NA
"C10","7/25/1994","Microcystis",NA
"C10","8/11/1994","chla",NA
"C10","8/11/1994","temp",22
"C10","8/11/1994","secchi",NA
"C10","8/11/1994","Microcystis",NA
"C10","9/8/1994","chla",49.1
"C10","9/8/1994","temp",21
"C10","9/8/1994","secchi",NA
"C10","9/8/1994","Microcystis",NA
"C10","9/22/1994","chla",107
"C10","9/22/1994","temp",23
"C10","9/22/1994","secchi",NA
"C10","9/22/1994","Microcystis",NA
"C10","10/21/1994","chla",4.84
"C10","10/21/1994","temp",15
"C10","10/21/1994","secchi",NA
"C10","10/21/1994","Microcystis",NA
"C10","11/22/1994","chla",3.83
"C10","11/22/1994","temp",9
"C10","11/22/1994","secchi",NA
"C10","11/22/1994","Microcystis",NA
"C10","12/9/1994","chla",1.84
"C10","12/9/1994","temp",8
"C10","12/9/1994","secchi",NA
"C10","12/9/1994","Microcystis",NA
"C10","1/19/1995","chla",2.48
"C10","1/19/1995","temp",10
"C10","1/19/1995","secchi",NA
"C10","1/19/1995","Microcystis",NA
"C10","2/2/1995","chla",1.88
"C10","2/2/1995","temp",13
"C10","2/2/1995","secchi",NA
"C10","2/2/1995","Microcystis",NA
"C10","3/20/1995","chla",3.01
"C10","3/20/1995","temp",14
"C10","3/20/1995","secchi",NA
"C10","3/20/1995","Microcystis",NA
"C10","4/18/1995","chla",3.21
"C10","4/18/1995","temp",13
"C10","4/18/1995","secchi",NA
"C10","4/18/1995","Microcystis",NA
"C10","5/2/1995","chla",3.41
